time,min,max,prec
-118800,0.2,9.4,0.0
-32400,1.8,9.0,0.0
54000,1.6,9.4,0.0
140400,3.7,8.0,0.0
226800,0.4,4.1,0.0
313200,-1.3,6.0,0.0
399600,-2.8,8.7,0.0
486000,-1.2,11.4,0.0
572400,1.8,7.0,0.0
658800,-1.1,9.1,0.0
745200,1.3,8.1,0.0
831600,-0.8,10.8,0.0
918000,2.7,10.6,0.0
1004400,1.8,14.2,0.0
1090800,1.3,7.5,0.0
1177200,-1.9,4.2,0.0
1263600,-1.6,6.5,0.0
1350000,-4.0,5.9,0.0
1436400,-2.4,8.0,0.0
1522800,-1.2,8.1,0.0
1609200,-1.0,8.9,0.0
1695600,-0.4,11.1,0.0
1782000,1.2,10.0,0.0
1868400,2.0,7.8,0.0
1954800,3.0,9.8,0.0
2041200,2.8,10.0,0.0
2127600,1.5,7.4,0.0
2214000,-0.1,9.6,0.0
2300400,-1.4,8.7,0.0
2386800,-0.8,10.6,0.0
2473200,2.8,11.6,14.0
2559600,5.0,13.9,44.5
2646000,3.1,10.3,0.0
2732400,0.9,9.2,0.0
2818800,2.1,9.3,0.0
2905200,-1.0,9.6,0.0
2991600,-0.2,6.5,0.0
3078000,-1.1,9.0,0.0
3164400,-0.3,7.5,0.0
3250800,0.8,5.6,0.0
3337200,0.1,12.9,0.0
3423600,-1.2,7.5,0.0
3510000,-2.2,7.6,0.0
3596400,-1.3,12.3,0.0
3682800,2.1,13.5,0.0
3769200,4.1,15.5,0.0
3855600,2.8,13.1,0.0
3942000,0.5,9.5,0.0
4028400,0.4,11.9,0.0
4114800,3.1,13.1,0.0
4201200,3.0,17.7,0.0
4287600,6.9,15.4,0.0
4374000,7.7,16.2,2.0
4460400,4.4,7.8,0.0
4546800,3.1,8.0,0.0
4633200,1.0,7.3,5.0
4719600,2.5,6.1,4.5
4806000,3.7,6.6,7.5
4892400,2.0,13.4,0.0
4978800,0.7,7.1,15.5
5065200,-0.2,8.1,0.0
5151600,-2.3,6.9,0.0
5238000,-0.1,7.9,0.0
5324400,0.9,4.2,18.5
5410800,-0.4,4.9,0.0
5497200,-2.6,8.6,0.0
5583600,-2.0,9.0,0.0
5670000,-1.0,9.1,0.0
5756400,-0.4,13.6,0.5
5842800,4.8,14.9,5.0
5929200,2.8,9.5,0.5
6015600,2.0,6.0,0.5
6102000,0.5,5.6,0.0
6188400,1.8,8.9,0.0
6274800,1.3,6.2,0.0
6361200,2.0,12.5,20.5
6447600,1.0,8.9,0.0
6534000,-0.1,9.1,0.0
6620400,0.5,9.4,0.0
6706800,-0.2,8.6,0.0
6793200,0.5,9.5,0.0
6879600,0.8,7.9,1.0
6966000,2.0,9.3,0.0
7052400,0.2,12.1,0.0
7138800,1.3,12.1,0.0
7225200,1.1,11.7,0.0
7311600,3.3,13.9,0.0
7398000,5.7,15.9,0.0
7484400,6.2,16.5,0.0
7570800,6.7,16.5,0.0
7657200,5.1,13.8,0.0
7743600,4.9,16.2,0.0
7830000,6.3,10.9,0.0
7916400,6.3,10.0,11.0
8002800,5.5,12.0,0.5
8089200,6.1,12.4,0.0
8175600,5.9,15.7,0.0
8262000,8.6,18.5,0.0
8348400,9.7,19.2,0.0
8434800,10.1,18.0,0.0
8521200,9.9,21.1,0.0
8607600,8.9,13.7,41.5
8694000,9.5,19.5,1.0
8780400,6.2,14.6,0.0
8866800,4.9,13.1,0.0
8953200,7.0,17.1,0.0
9039600,9.1,20.1,0.0
9126000,11.6,22.1,0.0
9212400,8.5,18.3,20.5
9298800,9.4,15.3,2.0
9385200,11.4,18.7,2.0
9471600,14.0,21.9,0.0
9558000,8.6,14.1,0.0
9644400,7.5,18.3,0.0
9730800,8.1,19.5,0.0
9817200,9.2,16.0,8.0
9903600,11.2,19.0,1.0
9990000,13.5,23.0,0.5
10076400,11.9,16.5,4.0
10162800,11.9,24.1,2.0
10249200,13.7,20.5,0.0
10335600,11.2,23.5,0.0
10422000,12.3,24.8,0.0
10508400,14.8,23.4,0.0
10594800,13.9,23.5,0.0
10681200,14.3,19.9,0.0
10767600,13.7,20.3,0.0
10854000,13.9,17.0,20.5
10940400,15.6,22.4,13.0
11026800,17.6,22.6,0.0
11113200,17.3,21.5,12.5
11199600,18.1,20.9,8.5
11286000,16.5,24.2,0.0
11372400,15.3,23.0,0.0
11458800,15.5,25.0,0.0
11545200,15.5,24.2,0.0
11631600,15.1,24.2,1.0
11718000,13.1,17.3,50.0
11804400,14.6,30.0,0.0
11890800,15.8,27.8,0.0
11977200,14.2,23.1,39.0
12063600,14.5,24.1,0.0
12150000,17.0,28.1,0.0
12236400,14.5,24.8,0.0
12322800,17.0,22.8,0.0
12409200,14.9,25.0,0.0
12495600,18.3,26.3,17.0
12582000,21.0,29.2,0.0
12668400,19.4,26.2,0.0
12754800,16.8,23.5,0.0
12841200,15.7,24.5,0.0
12927600,16.1,25.0,0.0
13014000,15.0,21.6,40.0
13100400,17.4,26.9,0.0
13186800,17.0,19.9,0.0
13273200,16.0,25.3,0.0
13359600,18.2,22.5,0.0
13446000,16.7,24.0,0.0
13532400,15.0,29.2,0.0
13618800,16.6,29.1,0.0
13705200,17.9,28.3,0.0
13791600,20.0,24.9,0.0
13878000,19.0,22.2,2.5
13964400,17.5,20.3,10.5
14050800,19.1,27.0,0.0
14137200,19.9,27.3,15.0
14223600,16.0,20.2,51.5
14310000,14.1,16.1,26.5
14396400,13.1,18.0,6.5
14482800,15.8,22.2,3.0
14569200,18.5,20.8,26.0
14655600,19.0,25.3,3.0
14742000,19.4,21.8,8.0
14828400,18.5,22.8,11.0
14914800,17.9,23.5,0.0
15001200,18.6,25.6,0.0
15087600,19.3,23.3,8.5
15174000,19.1,24.6,6.0
15260400,19.9,28.7,0.0
15346800,19.4,31.0,0.0
15433200,20.6,27.2,0.0
15519600,21.0,24.0,0.0
15606000,18.8,21.4,73.0
15692400,18.1,23.6,7.0
15778800,17.8,24.7,5.5
15865200,19.4,25.2,0.0
15951600,20.9,26.3,0.0
16038000,19.5,21.9,24.5
16124400,17.8,20.9,2.0
16210800,17.1,21.4,0.0
16297200,18.0,24.4,0.0
16383600,21.0,27.5,0.0
16470000,21.5,24.9,4.5
16556400,22.9,33.1,0.0
16642800,23.8,27.9,0.0
16729200,22.4,27.6,1.0
16815600,22.4,29.9,0.5
16902000,23.7,29.6,0.0
16988400,23.5,27.4,0.5
17074800,23.4,32.0,0.0
17161200,26.1,32.1,0.0
17247600,26.0,32.3,0.0
17334000,24.2,33.2,0.0
17420400,25.6,33.0,0.0
17506800,23.8,33.9,0.0
17593200,23.3,33.8,0.0
17679600,23.9,34.7,0.0
17766000,24.1,34.9,0.0
17852400,24.5,32.9,0.0
17938800,24.9,32.5,0.0
18025200,24.6,32.6,0.0
18111600,26.3,32.3,0.0
18198000,25.8,33.3,0.0
18284400,26.2,34.7,0.0
18370800,25.5,32.9,3.5
18457200,23.5,26.2,0.0
18543600,23.3,30.8,0.0
18630000,24.7,35.4,0.0
18716400,26.4,35.0,0.0
18802800,23.0,27.8,5.0
18889200,22.5,31.2,0.0
18975600,22.5,31.1,0.0
19062000,21.5,30.3,0.0
19148400,22.7,31.1,0.0
19234800,20.0,29.5,2.0
19321200,19.9,29.9,0.0
19407600,23.5,31.0,0.0
19494000,26.7,31.3,0.0
19580400,26.6,34.4,0.0
19666800,25.1,32.6,0.0
19753200,25.7,32.4,0.0
19839600,24.7,30.7,1.5
19926000,24.8,33.2,0.5
20012400,25.9,31.3,6.5
20098800,26.9,32.5,0.0
20185200,26.1,32.1,0.0
20271600,25.3,33.5,0.0
20358000,23.5,33.9,0.0
20444400,24.1,32.9,0.0
20530800,23.8,33.1,0.0
20617200,23.8,32.2,0.0
20703600,25.4,35.5,0.0
20790000,21.0,27.4,1.5
20876400,20.9,28.0,0.0
20962800,24.4,31.7,0.0
21049200,24.9,33.9,0.0
21135600,26.2,35.4,9.5
21222000,22.8,29.1,0.0
21308400,22.0,28.9,0.0
21394800,23.0,31.3,0.0
21481200,23.3,29.9,0.0
21567600,22.9,27.6,0.0
21654000,23.5,32.4,0.0
21740400,23.8,31.6,0.0
21826800,23.5,29.0,0.0
21913200,21.1,24.3,0.5
21999600,21.0,33.7,1.0
22086000,21.2,26.8,0.0
22172400,22.2,32.6,5.5
22258800,20.6,23.4,0.0
22345200,21.0,26.5,0.0
22431600,23.6,27.0,3.5
22518000,19.6,23.6,36.5
22604400,19.5,27.1,0.0
22690800,19.0,25.0,0.0
22777200,20.0,32.3,0.0
22863600,19.4,27.3,3.5
22950000,18.6,21.3,7.5
23036400,20.1,23.1,2.5
23122800,18.3,22.5,3.5
23209200,13.5,23.1,0.0
23295600,14.8,23.1,0.0
23382000,17.7,21.0,12.5
23468400,17.5,23.8,0.0
23554800,16.9,22.2,0.0
23641200,16.8,23.6,0.0
23727600,16.2,21.4,0.0
23814000,15.2,17.8,5.5
23900400,14.2,18.4,13.0
23986800,13.4,24.2,0.0
24073200,13.2,23.3,0.0
24159600,15.2,25.1,0.0
24246000,16.2,26.1,0.0
24332400,17.0,26.1,15.5
24418800,16.6,19.6,12.0
24505200,15.5,18.1,0.5
24591600,16.8,25.7,13.0
24678000,16.3,19.1,8.5
24764400,16.0,24.8,0.0
24850800,14.1,23.6,0.0
24937200,14.9,18.6,23.5
25023600,13.0,20.7,0.0
25110000,12.1,20.1,0.0
25196400,9.0,17.6,0.0
25282800,7.4,19.7,0.0
25369200,7.9,22.8,0.0
25455600,10.5,23.6,0.0
25542000,12.8,25.3,0.0
25628400,16.3,23.9,0.0
25714800,14.9,25.2,2.0
25801200,11.7,14.9,0.0
25887600,9.3,12.5,5.0
25974000,7.4,14.1,0.0
26060400,8.2,19.1,0.0
26146800,7.6,18.7,0.0
26233200,9.3,14.9,1.0
26319600,10.4,17.1,1.5
26406000,10.4,17.9,0.0
26492400,10.1,20.4,0.0
26578800,9.7,19.4,0.0
26665200,11.8,19.3,16.5
26751600,9.3,18.5,0.0
26838000,8.3,16.8,0.0
26924400,8.0,19.8,0.0
27010800,9.6,20.3,0.0
27097200,8.9,20.0,0.0
27183600,8.1,18.3,0.0
27270000,8.8,21.7,0.0
27356400,9.7,23.4,0.5
27442800,4.2,14.0,7.0
27529200,4.5,13.4,0.0
27615600,5.3,10.9,0.0
27702000,9.6,15.6,1.0
27788400,11.6,13.6,60.0
27874800,11.6,17.7,53.0
27961200,13.5,22.1,0.0
28047600,9.1,17.4,0.0
28134000,7.3,12.5,0.5
28220400,5.3,14.3,0.0
28306800,4.7,13.4,0.0
28393200,8.0,10.1,3.0
28479600,7.8,12.9,0.5
28566000,9.6,16.2,0.0
28652400,4.9,15.3,0.0
28738800,2.0,8.5,0.0
28825200,0.1,10.5,0.0
28911600,1.4,11.6,0.5
28998000,4.6,12.3,0.0
29084400,2.7,10.7,0.0
29170800,1.4,12.2,0.0
29257200,2.7,13.6,0.0
29343600,4.0,11.8,0.0
29430000,3.0,14.8,0.0
29516400,2.2,10.1,0.0
29602800,1.4,11.0,0.0
29689200,1.6,11.8,0.0
29775600,3.4,9.5,0.5
29862000,5.9,20.5,19.5
29948400,5.4,11.2,0.0
30034800,0.6,13.4,0.0
30121200,2.6,15.7,0.0
30207600,4.8,11.8,0.0
30294000,5.0,17.4,0.0
30380400,5.5,8.1,0.0
30466800,3.6,8.4,0.0
30553200,2.8,10.7,0.0
30639600,3.6,11.5,0.0
30726000,6.9,9.3,0.0
30812400,3.2,11.7,0.0
30898800,0.6,8.0,1.0
30985200,-0.2,3.4,0.0
31071600,0.5,7.7,0.0
31158000,-0.4,6.9,0.0
31244400,-0.6,9.8,0.0
31330800,2.6,9.3,0.0
31417200,4.3,7.9,19.5
31503600,3.7,10.5,0.0
31590000,2.2,9.9,0.0
31676400,-0.1,3.1,3.0
31762800,-0.4,6.1,2.0
31849200,-0.3,6.5,8.0
31935600,-1.5,7.0,0.0
32022000,0.3,10.1,0.0
32108400,2.7,8.0,0.0
32194800,1.5,7.1,0.0
32281200,-2.0,6.4,0.0
32367600,-2.2,8.4,0.0
32454000,-0.4,12.7,0.0
32540400,5.1,11.0,0.0
32626800,4.0,11.0,0.0
32713200,2.6,8.6,0.0
32799600,0.7,11.6,0.0
32886000,4.3,9.9,0.0
32972400,4.9,13.5,0.0
33058800,4.8,11.8,0.0
33145200,3.1,9.1,0.0
33231600,2.4,6.7,16.0
33318000,5.6,13.0,3.0
33404400,2.6,8.0,0.0
33490800,1.7,9.3,0.0
33577200,1.8,11.2,0.0
33663600,1.5,10.5,0.0
33750000,0.7,8.3,0.0
33836400,0.1,9.7,0.0
33922800,0.6,8.6,0.0
34009200,1.3,9.7,0.0
34095600,0.6,9.4,0.0
34182000,-1.2,8.3,0.0
34268400,-0.9,7.9,0.0
34354800,-0.6,8.1,0.0
34441200,0.8,9.6,0.0
34527600,-1.5,11.2,0.0
34614000,1.4,10.0,0.0
34700400,0.3,7.6,0.0
34786800,0.6,9.4,0.0
34873200,-0.7,10.0,0.0
34959600,-1.4,7.7,0.0
35046000,-1.0,8.4,0.0
35132400,-0.5,6.2,0.0
35218800,0.8,7.7,4.0
35305200,2.9,10.4,0.0
35391600,1.7,6.6,11.0
35478000,1.9,14.6,0.0
35564400,5.3,10.6,11.5
35650800,6.6,14.6,0.0
35737200,4.0,11.4,0.0
35823600,2.5,9.7,0.0
35910000,0.4,12.6,0.0
35996400,6.0,12.5,0.0
36082800,6.6,10.1,4.5
36169200,3.9,10.9,0.0
36255600,2.4,6.2,0.0
36342000,2.0,5.0,4.0
36428400,4.9,16.2,3.0
36514800,6.3,12.2,0.0
36601200,4.0,8.8,0.0
36687600,3.6,13.4,0.0
36774000,6.1,9.1,19.5
36860400,3.9,10.7,0.0
36946800,2.3,10.6,0.0
37033200,1.2,9.4,0.0
37119600,-0.6,6.1,0.0
37206000,-0.9,8.2,0.0
37292400,-0.5,10.2,0.0
37378800,0.4,8.6,0.0
37465200,-0.5,8.8,0.0
37551600,1.1,8.9,0.0
37638000,2.5,11.4,0.0
37724400,0.9,10.3,0.0
37810800,1.6,10.7,0.0
37897200,1.3,15.0,0.0
37983600,5.6,14.8,0.0
38070000,5.4,13.1,0.0
38156400,5.6,18.3,0.0
38242800,6.9,17.6,0.0
38329200,7.7,17.9,0.0
38415600,9.8,19.5,0.0
38502000,2.4,10.7,9.5
38588400,1.2,9.7,0.0
38674800,3.2,12.1,0.0
38761200,4.0,16.4,0.0
38847600,10.0,19.6,11.0
38934000,9.5,18.8,0.0
39020400,10.2,20.4,0.0
39106800,10.5,18.6,9.0
39193200,9.0,10.9,18.5
39279600,9.4,16.4,12.5
39366000,11.0,16.8,0.0
39452400,6.9,14.0,0.0
39538800,6.3,11.7,0.0
39625200,5.5,18.6,0.0
39711600,10.3,18.2,1.0
39798000,7.3,15.6,0.0
39884400,8.9,16.1,0.0
39970800,12.4,18.4,7.0
40057200,8.3,14.9,0.0
40143600,7.1,16.7,0.5
40230000,5.3,17.1,0.0
40316400,8.2,18.4,0.0
40402800,9.4,19.1,0.0
40489200,11.0,16.0,0.0
40575600,9.9,16.2,7.0
40662000,10.3,12.5,13.0
40748400,9.6,15.9,0.0
40834800,6.0,17.2,0.0
40921200,8.4,19.2,0.0
41007600,10.0,23.3,0.0
41094000,13.0,16.5,19.0
41180400,11.0,25.9,0.0
41266800,12.0,18.5,0.0
41353200,11.1,22.4,0.0
41439600,11.8,20.1,0.0
41526000,11.6,22.9,0.0
41612400,8.1,17.9,3.0
41698800,11.0,14.7,71.0
41785200,11.1,19.7,0.0
41871600,9.9,19.4,0.0
41958000,11.5,15.8,0.0
42044400,9.4,20.4,0.0
42130800,10.8,15.7,16.0
42217200,12.3,22.1,0.0
42303600,10.0,14.3,35.5
42390000,9.8,19.8,16.5
42476400,12.3,16.6,3.0
42562800,10.3,17.6,0.0
42649200,10.5,20.4,0.0
42735600,11.8,21.0,0.0
42822000,14.2,25.8,0.0
42908400,15.1,23.2,0.0
42994800,15.5,23.2,0.0
43081200,15.5,23.4,0.0
43167600,14.8,23.9,0.0
43254000,15.8,25.7,0.0
43340400,16.5,20.6,0.0
43426800,14.3,17.8,14.5
43513200,14.0,23.1,4.0
43599600,14.0,23.9,0.0
43686000,16.3,24.7,0.0
43772400,17.6,22.1,0.0
43858800,16.1,18.4,6.0
43945200,16.5,23.8,0.5
44031600,16.3,28.8,0.0
44118000,15.8,22.8,3.5
44204400,16.0,25.7,7.5
44290800,17.3,22.0,3.0
44377200,16.1,21.2,0.0
44463600,16.7,25.8,0.0
44550000,16.0,25.2,8.5
44636400,16.2,24.8,0.0
44722800,17.8,23.4,1.5
44809200,18.0,24.8,5.5
44895600,16.7,24.7,0.0
44982000,15.6,20.3,27.5
45068400,15.4,24.7,0.0
45154800,17.7,26.0,0.0
45241200,19.6,27.8,0.0
45327600,18.6,24.1,0.0
45414000,21.1,28.9,1.5
45500400,17.5,23.1,8.5
45586800,17.0,21.7,0.0
45673200,16.2,22.8,0.0
45759600,18.7,26.0,0.0
45846000,19.1,20.9,14.0
45932400,17.0,26.8,0.0
46018800,20.7,29.7,0.0
46105200,19.3,24.9,0.0
46191600,17.0,20.2,2.5
46278000,15.8,19.5,15.5
46364400,17.2,21.9,0.0
46450800,18.7,26.8,0.0
46537200,20.2,24.0,0.0
46623600,20.1,26.6,0.0
46710000,20.2,29.4,0.0
46796400,20.9,25.3,0.0
46882800,21.2,30.7,1.0
46969200,18.7,24.5,5.5
47055600,17.9,23.6,0.0
47142000,19.0,22.5,0.0
47228400,18.6,20.9,17.0
47314800,19.9,25.0,2.5
47401200,22.2,29.5,0.0
47487600,23.0,31.4,0.0
47574000,24.5,32.0,0.0
47660400,23.9,29.4,13.0
47746800,23.1,33.7,2.0
47833200,25.9,32.4,0.0
47919600,24.0,30.3,0.0
48006000,24.7,32.1,0.0
48092400,24.1,30.8,0.0
48178800,23.1,28.2,0.0
48265200,22.9,30.6,0.0
48351600,24.1,30.1,0.0
48438000,22.3,31.6,22.0
48524400,21.7,30.0,31.0
48610800,19.9,27.9,51.5
48697200,19.7,28.8,3.0
48783600,20.7,28.7,0.0
48870000,21.7,28.4,0.0
48956400,22.8,27.6,3.0
49042800,22.9,30.7,0.0
49129200,24.3,31.0,0.5
49215600,23.3,29.8,0.0
49302000,22.2,25.7,8.0
49388400,22.1,28.4,0.0
49474800,23.1,31.4,0.0
49561200,25.1,31.2,0.0
49647600,24.9,31.9,0.0
49734000,24.2,32.9,0.0
49820400,24.9,33.1,0.0
49906800,26.2,33.4,0.0
49993200,26.5,32.4,0.0
50079600,26.7,32.7,0.0
50166000,25.9,30.8,4.5
50252400,26.8,32.1,0.0
50338800,26.2,33.8,0.0
50425200,24.7,33.2,0.0
50511600,24.3,31.8,0.0
50598000,24.9,32.1,0.0
50684400,24.6,34.4,0.0
50770800,25.5,32.6,0.0
50857200,24.4,33.8,0.0
50943600,25.4,32.3,0.0
51030000,23.7,31.7,0.0
51116400,23.8,32.0,0.0
51202800,22.6,27.6,0.0
51289200,20.9,25.5,0.0
51375600,19.4,26.5,9.5
51462000,19.8,24.0,1.5
51548400,20.4,28.7,0.0
51634800,23.2,29.3,1.5
51721200,24.1,31.9,0.0
51807600,22.8,27.0,1.5
51894000,22.3,27.4,3.0
51980400,21.7,27.0,0.0
52066800,22.6,31.7,0.0
52153200,23.9,33.4,0.0
52239600,23.7,30.8,0.0
52326000,21.9,32.3,4.0
52412400,20.3,24.8,169.5
52498800,19.4,28.1,7.5
52585200,17.0,19.8,0.0
52671600,15.9,18.1,9.0
52758000,16.7,27.0,3.5
52844400,24.3,30.6,0.0
52930800,20.9,28.5,15.5
53017200,17.8,21.8,119.0
53103600,17.5,23.2,18.0
53190000,17.8,21.7,0.0
53276400,16.7,22.1,10.0
53362800,16.0,22.2,21.0
53449200,18.7,23.2,10.5
53535600,20.7,28.6,0.0
53622000,19.7,24.9,0.0
53708400,18.2,24.5,0.0
53794800,16.9,23.8,0.0
53881200,16.8,24.1,0.0
53967600,17.6,19.9,1.5
54054000,17.7,23.8,0.5
54140400,20.3,29.6,0.0
54226800,16.9,21.6,4.5
54313200,16.9,20.6,1.0
54399600,19.0,24.5,0.0
54486000,21.1,30.8,0.0
54572400,20.7,23.3,0.0
54658800,19.8,24.8,49.0
54745200,19.7,28.7,2.0
54831600,18.8,24.4,0.5
54918000,17.1,23.6,0.0
55004400,14.6,25.2,0.0
55090800,15.1,18.9,8.5
55177200,14.9,24.1,9.0
55263600,16.8,20.7,0.0
55350000,15.8,19.7,6.0
55436400,14.0,16.9,29.0
55522800,14.2,17.4,0.5
55609200,12.6,16.1,8.0
55695600,11.2,20.0,0.0
55782000,12.3,19.1,0.5
55868400,12.8,14.9,25.5
55954800,14.3,20.7,33.0
56041200,14.5,20.1,30.5
56127600,14.1,17.7,5.0
56214000,12.2,14.7,21.5
56300400,12.3,20.0,9.5
56386800,10.9,21.0,0.0
56473200,12.5,21.3,0.0
56559600,13.5,16.8,2.0
56646000,11.0,19.2,0.0
56732400,10.7,19.6,0.0
56818800,11.3,19.2,0.0
56905200,9.7,21.6,0.0
56991600,13.5,22.1,0.0
57078000,13.7,19.4,0.0
57164400,11.7,18.4,0.0
57250800,12.0,17.2,2.0
57337200,9.2,18.8,0.0
57423600,9.4,18.8,0.0
57510000,7.4,16.4,0.0
57596400,10.4,13.3,68.0
57682800,12.5,23.3,0.0
57769200,13.1,21.3,0.0
57855600,9.7,19.8,0.0
57942000,9.5,18.2,0.0
58028400,12.2,17.5,2.0
58114800,10.9,20.2,0.0
58201200,10.4,15.8,3.0
58287600,8.1,12.7,11.0
58374000,6.7,12.9,0.0
58460400,5.4,13.1,0.0
58546800,7.8,14.1,0.0
58633200,7.1,17.7,0.0
58719600,7.8,16.6,0.0
58806000,9.7,19.0,0.0
58892400,11.2,16.8,0.0
58978800,9.8,15.9,9.5
59065200,7.8,11.6,4.5
59151600,8.6,11.4,0.0
59238000,8.6,11.7,0.5
59324400,5.0,14.2,0.0
59410800,4.9,15.7,0.0
59497200,6.0,16.4,0.0
59583600,5.6,17.9,0.0
59670000,7.5,14.3,0.0
59756400,6.4,16.3,0.0
59842800,6.3,17.6,0.0
59929200,6.0,17.5,0.0
60015600,8.8,15.2,0.0
60102000,6.3,17.8,0.0
60188400,4.0,17.6,0.0
60274800,1.5,12.6,0.0
60361200,2.3,13.4,0.0
60447600,2.7,12.8,0.0
60534000,5.4,19.3,0.0
60620400,7.1,14.5,0.0
60706800,4.9,15.7,0.0
60793200,7.9,18.8,0.0
60879600,3.2,12.1,0.0
60966000,4.3,13.5,0.0
61052400,1.0,10.3,0.0
61138800,1.8,12.6,0.0
61225200,1.7,14.1,0.0
61311600,4.0,14.8,0.0
61398000,3.0,10.3,0.0
61484400,1.9,15.4,0.0
61570800,4.6,13.4,6.5
61657200,2.9,10.0,0.0
61743600,1.2,11.4,0.0
61830000,2.8,12.9,0.0
61916400,5.0,9.0,0.0
62002800,6.7,8.9,0.0
62089200,6.6,11.8,0.0
62175600,2.6,9.2,0.0
62262000,3.6,9.9,0.0
62348400,2.4,9.1,0.0
62434800,2.9,10.5,0.0
62521200,5.4,10.1,0.0
62607600,7.4,9.7,43.0
62694000,3.6,10.1,0.0
62780400,1.1,8.4,0.0
62866800,2.1,5.6,5.5
62953200,4.9,15.3,0.0
63039600,4.2,16.1,2.0
63126000,2.5,9.8,0.0
63212400,0.0,7.7,0.0
63298800,0.4,11.6,0.0
63385200,4.8,13.2,6.5
63471600,1.7,10.0,0.0
63558000,-2.1,6.6,0.0
63644400,0.0,10.0,0.0
63730800,-0.2,9.9,0.0
63817200,1.8,10.0,0.0
63903600,4.8,10.0,39.0
63990000,9.1,13.1,41.0
64076400,9.3,13.1,0.0
64162800,5.4,11.7,0.0
64249200,2.3,8.0,22.5
64335600,3.5,10.7,0.0
64422000,2.1,8.6,0.0
64508400,0.1,8.2,0.0
64594800,0.0,11.4,0.0
64681200,1.5,12.7,0.0
64767600,4.4,12.7,0.0
64854000,3.6,10.7,0.0
64940400,1.9,13.4,0.0
65026800,4.7,7.5,0.0
65113200,5.8,16.8,0.0
65199600,5.5,11.3,0.5
65286000,3.2,5.5,1.0
65372400,0.0,9.5,0.0
65458800,2.0,8.8,0.0
65545200,3.0,12.3,1.0
65631600,2.2,9.3,0.0
65718000,4.0,7.8,1.5
65804400,6.1,9.7,0.0
65890800,4.5,9.9,0.0
65977200,0.6,4.5,8.5
66063600,1.1,7.3,3.0
66150000,0.2,3.9,0.5
66236400,-0.1,5.1,7.0
66322800,1.1,7.8,0.0
66409200,-1.5,6.2,0.0
66495600,0.1,4.3,19.0
66582000,3.8,6.2,6.0
66668400,2.4,9.3,0.0
66754800,1.9,7.2,30.5
66841200,6.7,14.6,17.5
66927600,6.2,13.9,0.0
67014000,4.8,9.4,0.0
67100400,5.2,10.8,3.0
67186800,6.2,11.8,0.0
67273200,5.8,9.0,0.0
67359600,2.1,8.8,0.0
67446000,1.0,8.3,0.0
67532400,0.7,9.3,0.0
67618800,0.9,3.2,1.0
67705200,0.0,7.9,0.0
67791600,-0.4,8.7,0.0
67878000,-0.2,2.0,11.0
67964400,1.3,10.2,33.5
68050800,1.7,12.5,0.0
68137200,0.8,11.5,0.0
68223600,2.9,9.9,0.0
68310000,0.8,9.6,0.0
68396400,2.4,11.2,0.0
68482800,2.1,11.7,0.0
68569200,2.3,12.0,0.0
68655600,3.0,11.4,0.0
68742000,2.2,12.6,0.0
68828400,1.4,11.8,0.0
68914800,4.5,8.9,1.5
69001200,3.8,11.9,0.0
69087600,4.4,13.2,0.0
69174000,4.2,8.3,1.0
69260400,3.4,11.0,0.0
69346800,1.7,12.2,0.0
69433200,2.4,10.6,0.0
69519600,1.4,11.0,0.0
69606000,4.7,15.6,3.5
69692400,8.1,17.0,0.0
69778800,9.4,17.9,0.0
69865200,14.3,19.7,7.5
69951600,7.2,15.9,3.5
70038000,3.2,14.0,0.0
70124400,6.2,15.7,0.0
70210800,9.7,18.9,1.5
70297200,8.6,13.6,0.0
70383600,7.0,9.3,11.5
70470000,6.2,16.0,0.0
70556400,7.0,18.4,0.0
70642800,8.1,18.0,0.0
70729200,14.5,18.1,0.5
70815600,13.6,24.1,13.5
70902000,4.7,13.6,0.0
70988400,2.7,11.8,0.0
71074800,2.3,14.4,0.0
71161200,8.0,11.8,6.0
71247600,10.4,19.8,0.5
71334000,13.7,19.9,0.0
71420400,9.3,15.8,43.0
71506800,4.1,10.1,17.5
71593200,4.0,6.5,8.5
71679600,3.2,11.9,0.0
71766000,5.2,15.0,0.0
71852400,6.5,9.9,28.0
71938800,6.9,17.7,0.0
72025200,6.7,18.5,0.0
72111600,9.0,17.8,6.0
72198000,11.9,21.5,10.5
72284400,12.7,20.7,0.0
72370800,14.0,23.3,0.0
72457200,14.7,24.7,0.0
72543600,14.5,21.8,4.0
72630000,7.0,16.7,15.0
72716400,7.7,16.6,0.0
72802800,8.7,14.0,17.5
72889200,10.2,20.2,11.0
72975600,9.1,17.9,0.0
73062000,12.0,17.7,6.5
73148400,12.2,20.5,9.5
73234800,15.5,23.0,0.0
73321200,13.7,25.5,0.0
73407600,14.5,24.4,3.0
73494000,16.8,23.6,8.0
73580400,11.8,26.3,0.0
73666800,9.4,18.7,0.0
73753200,13.7,21.5,2.0
73839600,15.5,23.6,43.5
73926000,15.8,24.6,0.0
74012400,13.6,24.5,0.0
74098800,16.6,24.6,0.0
74185200,17.7,24.7,0.0
74271600,13.9,20.8,0.0
74358000,13.7,22.3,0.0
74444400,16.0,26.3,0.0
74530800,15.7,19.1,0.5
74617200,14.8,17.8,7.0
74703600,17.3,22.5,6.5
74790000,17.0,26.3,1.0
74876400,14.2,22.8,0.0
74962800,13.0,22.8,0.0
75049200,13.8,21.6,7.5
