time,temp,prec
978418800,12.7,0.0
978422400,11.8,0.0
978426000,11.0,0.0
978429600,10.8,0.0
978433200,10.2,0.0
978436800,8.5,0.0
978440400,8.1,0.0
978444000,7.7,0.0
978447600,7.4,0.0
978451200,5.6,0.0
978454800,6.7,0.0
978458400,5.6,0.0
978462000,6.4,0.0
978465600,6.1,0.0
978469200,5.9,0.0
978472800,6.0,0.0
978476400,6.2,0.0
978480000,7.5,0.0
978483600,8.5,0.0
978487200,9.4,0.0
978490800,10.9,0.0
978494400,10.8,0.0
978498000,11.1,0.0
978501600,11.1,0.0
978505200,11.1,0.0
978508800,10.2,0.0
978512400,9.1,0.0
978516000,8.0,0.0
978519600,7.2,0.0
978523200,6.4,0.0
978526800,5.8,0.0
978530400,5.4,0.0
978534000,5.1,0.0
978537600,2.7,0.0
978541200,2.2,0.0
978544800,1.6,0.0
978548400,3.1,0.0
978552000,2.3,0.0
978555600,3.4,0.0
978559200,3.5,0.0
978562800,3.8,0.0
978566400,4.7,0.0
978570000,6.0,0.0
978573600,6.5,0.0
978577200,8.2,0.0
978580800,8.0,0.0
978584400,8.6,0.0
978588000,7.5,0.0
978591600,6.8,0.0
978595200,5.7,0.0
978598800,4.9,0.0
978602400,4.4,0.0
978606000,3.7,0.0
978609600,3.5,0.0
978613200,3.8,0.0
978616800,3.9,0.0
978620400,3.8,0.0
978624000,4.2,0.0
978627600,3.9,0.0
978631200,3.8,0.0
978634800,3.8,0.0
978638400,3.6,0.0
978642000,3.5,0.0
978645600,3.6,0.0
978649200,3.9,0.0
978652800,4.9,0.0
978656400,6.6,0.0
978660000,7.2,0.0
978663600,8.1,0.0
978667200,8.5,0.0
978670800,9.4,0.0
978674400,8.7,0.0
978678000,8.5,0.0
978681600,8.1,0.0
978685200,7.2,0.0
978688800,6.1,0.0
978692400,5.6,0.0
978696000,5.0,0.0
978699600,4.6,0.0
978703200,4.0,0.0
978706800,4.0,0.0
978710400,3.6,0.0
978714000,3.4,0.0
978717600,3.2,0.0
978721200,2.9,0.0
978724800,2.8,0.0
978728400,2.7,0.0
978732000,2.5,0.0
978735600,2.7,0.0
978739200,3.8,0.0
978742800,5.1,0.0
978746400,6.3,0.0
978750000,7.1,0.0
978753600,7.5,0.0
978757200,7.3,0.0
978760800,6.8,0.0
978764400,6.2,0.0
978768000,5.4,0.0
978771600,4.9,0.0
978775200,4.2,0.0
978778800,4.2,0.0
978782400,4.0,0.0
978786000,3.8,0.0
978789600,3.6,0.0
978793200,3.1,0.0
978796800,2.9,0.0
978800400,2.8,0.0
978804000,2.5,0.0
978807600,1.8,0.0
978811200,1.2,0.0
978814800,0.8,0.0
978818400,0.9,0.0
978822000,1.1,0.0
978825600,2.0,0.0
978829200,3.2,0.0
978832800,4.3,0.0
978836400,4.9,0.0
978840000,5.0,0.0
978843600,5.4,0.0
978847200,5.6,0.0
978850800,5.7,0.0
978854400,5.2,0.0
978858000,4.2,0.0
978861600,3.0,0.0
978865200,1.8,0.0
978868800,1.5,0.5
978872400,1.2,1.0
978876000,1.1,1.0
978879600,0.9,2.0
978883200,0.9,2.5
978886800,0.9,2.0
978890400,0.9,2.0
978894000,1.0,2.5
978897600,1.2,4.0
978901200,1.4,6.5
978904800,1.7,5.5
978908400,1.7,2.0
978912000,2.6,0.0
978915600,2.7,0.5
978919200,4.0,0.0
978922800,5.8,0.0
978926400,5.6,0.0
978930000,5.8,0.0
978933600,5.5,0.0
978937200,5.1,0.0
978940800,5.2,0.0
978944400,5.1,0.0
978948000,5.0,0.0
978951600,4.7,0.0
978955200,4.3,0.0
978958800,3.6,0.0
978962400,3.5,0.0
978966000,3.2,0.0
978969600,3.2,0.0
978973200,3.1,0.0
978976800,2.7,0.0
978980400,2.7,0.0
978984000,2.7,0.0
978987600,2.3,0.0
978991200,2.2,0.0
978994800,2.7,0.0
978998400,4.2,0.0
979002000,5.2,0.0
979005600,6.1,0.0
979009200,6.8,0.0
979012800,7.3,0.0
979016400,7.8,0.0
979020000,7.7,0.0
979023600,6.8,0.0
979027200,6.6,0.0
979030800,6.0,0.0
979034400,5.9,0.0
979038000,5.0,0.5
979041600,3.7,2.0
979045200,3.1,2.5
979048800,2.7,2.0
979052400,2.8,2.0
979056000,2.7,0.5
979059600,2.7,2.5
979063200,2.9,3.0
979066800,2.9,2.0
979070400,3.2,1.0
979074000,3.6,3.0
979077600,4.1,0.5
979081200,4.7,0.0
979084800,6.2,0.0
979088400,9.1,0.0
979092000,10.4,0.0
979095600,11.6,0.0
979099200,13.1,0.0
979102800,12.7,0.0
979106400,12.3,0.0
979110000,12.1,0.0
979113600,11.5,0.0
979117200,11.1,0.0
979120800,10.5,0.0
979124400,9.6,0.0
979128000,8.7,0.0
979131600,7.9,0.0
979135200,7.1,0.0
979138800,6.5,0.0
979142400,6.5,0.0
979146000,6.3,0.0
979149600,6.5,0.0
979153200,6.3,0.0
979156800,6.4,0.0
979160400,6.1,0.0
979164000,5.9,0.0
979167600,6.1,0.0
979171200,6.3,0.0
979174800,7.1,0.0
979178400,8.1,0.0
979182000,9.5,0.0
979185600,10.9,0.0
979189200,10.7,0.0
979192800,11.1,0.0
979196400,10.7,0.0
979200000,10.2,0.0
979203600,9.1,0.0
979207200,7.8,0.0
979210800,7.7,0.0
979214400,7.6,0.0
979218000,6.9,0.0
979221600,8.1,0.0
979225200,7.2,0.0
979228800,6.6,0.0
979232400,6.4,0.0
979236000,5.9,0.0
979239600,5.7,0.0
979243200,4.3,0.0
979246800,5.2,0.0
979250400,5.1,0.0
979254000,5.2,0.0
979257600,5.8,0.0
979261200,7.2,0.0
979264800,8.0,0.0
979268400,8.7,0.0
979272000,8.8,0.0
979275600,9.4,0.0
979279200,9.4,0.0
979282800,9.4,0.0
979286400,8.0,0.0
979290000,7.1,0.0
979293600,6.0,0.0
979297200,5.9,0.0
979300800,5.4,0.0
979304400,5.2,0.0
979308000,4.7,0.0
979311600,4.4,0.0
979315200,3.8,0.0
979318800,3.7,0.0
979322400,3.3,0.0
979326000,3.2,0.0
979329600,3.0,0.0
979333200,2.8,0.0
979336800,2.2,0.0
979340400,2.2,0.0
979344000,3.4,0.0
979347600,3.7,0.0
979351200,4.7,0.0
979354800,4.7,0.0
979358400,4.5,0.0
979362000,5.1,0.0
979365600,5.5,0.0
979369200,5.9,0.0
979372800,6.1,0.0
979376400,5.7,0.0
979380000,4.7,0.0
979383600,3.7,0.0
979387200,2.8,0.0
979390800,3.0,0.0
979394400,2.5,0.0
979398000,1.7,0.0
979401600,1.7,0.0
979405200,1.3,0.0
979408800,1.1,0.0
979412400,0.3,0.0
979416000,-0.3,0.0
979419600,-0.3,0.0
979423200,-0.7,0.0
979426800,-0.4,0.0
979430400,1.1,0.0
979434000,3.1,0.0
979437600,4.8,0.0
979441200,4.8,0.0
979444800,5.0,0.0
979448400,5.4,0.0
979452000,5.2,0.0
979455600,4.1,0.0
979459200,3.3,0.0
979462800,2.7,0.0
979466400,2.0,0.0
979470000,1.4,0.0
979473600,1.1,0.0
979477200,1.0,0.0
979480800,0.8,0.0
979484400,0.4,0.0
979488000,-0.9,0.0
979491600,0.1,0.0
979495200,-0.1,0.0
979498800,-0.6,0.0
979502400,-1.2,0.0
979506000,-1.6,0.0
979509600,-2.1,0.0
979513200,-2.1,0.0
979516800,-1.2,0.0
979520400,1.6,0.0
979524000,3.0,0.0
979527600,4.1,0.0
979531200,5.0,0.0
979534800,6.2,0.0
979538400,4.8,0.0
979542000,4.9,0.0
979545600,4.4,0.0
979549200,3.9,0.0
979552800,3.4,0.0
979556400,3.0,0.0
979560000,2.2,0.0
979563600,1.9,0.0
979567200,1.3,0.0
979570800,1.1,0.0
979574400,0.8,0.0
979578000,0.4,0.0
979581600,0.2,0.0
979585200,0.1,0.0
979588800,0.2,0.0
979592400,-0.5,0.0
979596000,-0.4,0.0
979599600,0.2,0.0
979603200,1.6,0.0
979606800,3.6,0.0
979610400,4.0,0.0
979614000,6.0,0.0
979617600,5.9,0.0
979621200,6.0,0.0
979624800,6.2,0.0
979628400,5.6,0.0
979632000,5.5,0.0
979635600,5.1,0.0
979639200,5.4,0.0
979642800,5.2,0.0
979646400,3.4,0.0
979650000,2.7,0.0
979653600,1.9,0.0
979657200,1.8,0.0
979660800,1.3,0.0
979664400,1.2,0.0
979668000,1.2,0.0
979671600,1.0,0.0
979675200,0.6,0.0
979678800,0.7,0.0
979682400,-0.2,0.0
979686000,0.7,0.0
979689600,3.0,0.0
979693200,4.4,0.0
979696800,6.2,0.0
979700400,6.8,0.0
979704000,7.1,0.0
979707600,7.3,0.0
979711200,7.1,0.0
979714800,6.3,0.0
979718400,5.2,0.0
979722000,4.6,0.0
979725600,3.6,0.0
979729200,3.1,0.0
979732800,2.8,0.0
979736400,2.3,0.0
979740000,2.0,0.0
979743600,1.7,0.0
979747200,1.6,0.0
979750800,2.1,0.0
979754400,2.0,0.0
979758000,1.9,0.0
979761600,1.8,0.0
979765200,1.5,0.0
979768800,1.0,0.0
979772400,1.1,0.0
979776000,3.0,0.0
979779600,4.5,0.0
979783200,5.8,0.0
979786800,6.4,0.0
979790400,7.5,0.0
979794000,8.5,0.0
979797600,9.4,0.0
979801200,9.3,0.0
979804800,9.1,0.0
979808400,8.4,0.0
979812000,6.3,0.0
979815600,5.7,0.0
979819200,4.9,0.0
979822800,3.9,0.0
979826400,3.9,0.0
979830000,3.7,0.0
979833600,3.5,0.0
979837200,3.0,0.0
979840800,2.5,0.0
979844400,2.2,0.0
979848000,2.2,0.0
979851600,2.0,0.0
979855200,2.1,0.0
979858800,2.8,0.0
979862400,3.6,0.0
979866000,4.6,0.0
979869600,4.6,0.0
979873200,4.2,0.0
979876800,5.0,0.0
979880400,5.0,0.0
979884000,5.3,0.0
979887600,4.6,0.0
979891200,4.5,0.0
979894800,4.0,0.0
979898400,3.4,0.0
979902000,3.5,0.0
979905600,3.6,0.0
979909200,3.5,0.0
979912800,3.3,0.0
979916400,2.8,0.0
979920000,3.0,0.0
979923600,2.8,0.0
979927200,2.4,0.0
979930800,1.6,0.0
979934400,1.5,0.0
979938000,1.8,0.0
979941600,1.2,0.0
979945200,1.5,0.0
979948800,2.2,0.0
979952400,2.1,0.0
979956000,3.1,0.0
979959600,3.2,0.0
979963200,3.6,0.0
979966800,4.1,0.0
979970400,3.8,0.0
979974000,4.0,0.0
979977600,1.9,0.0
979981200,1.1,1.0
979984800,1.0,1.0
979988400,1.1,0.5
979992000,0.7,3.0
979995600,0.9,4.0
979999200,0.9,3.0
980002800,0.9,0.0
980006400,1.1,0.0
980010000,1.3,0.0
980013600,1.3,0.0
980017200,1.5,0.0
980020800,1.3,0.0
980024400,0.5,0.0
980028000,0.6,0.0
980031600,1.1,0.0
980035200,2.8,0.0
980038800,4.6,0.0
980042400,6.5,0.0
980046000,9.1,0.0
980049600,10.1,0.0
980053200,10.2,0.0
980056800,9.4,0.0
980060400,8.7,0.0
980064000,7.7,0.0
980067600,6.8,0.0
980071200,6.1,0.0
980074800,5.7,0.0
980078400,5.3,0.0
980082000,5.2,0.0
980085600,5.2,0.0
980089200,5.1,0.0
980092800,5.0,0.0
980096400,4.6,0.0
980100000,4.6,0.0
980103600,4.7,0.0
980107200,4.8,0.0
980110800,5.1,0.0
980114400,5.2,0.0
980118000,5.9,0.0
980121600,6.6,0.0
980125200,7.4,0.0
980128800,8.0,0.0
980132400,8.3,0.0
980136000,9.1,0.0
980139600,9.0,0.0
980143200,9.2,0.0
980146800,8.8,0.0
980150400,8.4,0.0
980154000,8.3,0.0
980157600,7.9,0.0
980161200,7.6,0.0
980164800,7.1,0.0
980168400,7.0,0.0
980172000,6.4,0.0
980175600,5.8,0.0
980179200,5.4,0.0
980182800,5.1,0.0
980186400,4.6,0.0
980190000,4.2,0.0
980193600,4.0,0.0
980197200,4.2,0.0
980200800,4.5,0.0
980204400,4.9,0.0
980208000,5.2,0.0
980211600,5.2,0.0
980215200,6.1,0.0
980218800,7.2,0.0
980222400,8.5,0.0
980226000,9.2,0.0
980229600,8.9,0.0
980233200,9.3,0.0
980236800,7.8,0.0
980240400,4.8,0.0
980244000,4.4,0.0
980247600,4.2,0.0
980251200,4.2,0.0
980254800,4.2,0.0
980258400,3.7,0.0
980262000,3.4,0.0
980265600,3.3,0.0
980269200,2.7,0.0
980272800,2.6,0.0
980276400,2.3,0.0
980280000,1.9,0.0
980283600,2.1,0.0
980287200,1.8,0.0
980290800,3.0,0.0
980294400,4.5,0.0
980298000,5.8,0.0
980301600,6.9,0.0
980305200,7.0,0.0
980308800,8.0,0.0
980312400,8.5,0.0
980316000,8.5,0.0
980319600,8.6,0.0
980323200,8.0,0.0
980326800,7.5,0.0
980330400,6.8,0.0
980334000,6.8,0.0
980337600,6.6,0.0
980341200,5.6,0.0
980344800,4.9,0.0
980348400,4.2,0.0
980352000,3.2,0.0
980355600,3.1,0.0
980359200,2.4,0.0
980362800,2.4,0.0
980366400,2.0,0.0
980370000,2.3,0.0
980373600,2.3,0.0
980377200,2.4,0.0
980380800,2.9,0.0
980384400,3.6,0.0
980388000,4.6,0.0
980391600,5.1,0.0
980395200,4.3,0.0
980398800,3.9,0.0
980402400,4.8,0.0
980406000,4.7,0.0
980409600,4.2,0.5
980413200,3.8,1.0
980416800,3.5,0.5
980420400,3.3,1.0
980424000,3.4,0.5
980427600,3.5,1.0
980431200,3.6,1.5
980434800,3.6,3.5
980438400,3.8,4.0
980442000,4.2,3.5
980445600,4.4,2.0
980449200,4.4,2.5
980452800,4.2,2.0
980456400,4.3,1.5
980460000,4.4,1.0
980463600,4.6,1.0
980467200,4.9,0.0
980470800,5.1,0.5
980474400,5.9,0.0
980478000,6.8,0.0
980481600,7.4,0.0
980485200,7.6,0.0
980488800,7.7,0.0
980492400,7.4,0.0
980496000,6.7,0.0
980499600,6.5,0.0
980503200,6.1,0.0
980506800,5.8,0.0
980510400,5.5,0.0
980514000,5.0,0.0
980517600,4.8,0.0
980521200,4.5,0.0
980524800,4.0,0.0
980528400,3.7,0.0
980532000,3.1,0.0
980535600,2.0,0.0
980539200,1.1,0.0
980542800,0.9,1.0
980546400,0.8,1.0
980550000,0.6,0.5
980553600,0.6,2.5
980557200,0.8,2.0
980560800,0.9,3.0
980564400,0.9,1.5
980568000,0.8,1.5
980571600,0.8,2.0
980575200,1.0,1.5
980578800,1.1,2.5
980582400,1.2,3.0
980586000,1.7,1.0
980589600,1.6,2.0
980593200,2.6,3.5
980596800,3.2,4.0
980600400,2.4,0.5
980604000,3.2,0.0
980607600,4.2,0.0
980611200,3.9,0.0
980614800,2.6,0.0
980618400,1.6,0.0
980622000,0.7,0.0
980625600,0.7,0.0
980629200,2.1,0.0
980632800,1.2,0.0
980636400,3.4,0.0
980640000,6.2,0.0
980643600,6.4,0.0
980647200,7.6,0.0
980650800,8.1,0.0
980654400,9.1,0.0
980658000,9.6,0.0
980661600,9.2,0.0
980665200,9.3,0.0
980668800,9.1,0.0
980672400,8.8,0.0
980676000,6.9,0.0
980679600,6.6,0.0
980683200,6.3,0.0
980686800,4.5,0.0
980690400,6.3,0.0
980694000,4.4,0.0
980697600,4.6,0.0
980701200,2.8,0.0
980704800,3.6,0.0
980708400,4.6,0.0
980712000,4.6,0.0
980715600,3.8,0.0
980719200,2.4,0.0
980722800,5.3,0.0
980726400,6.5,0.0
980730000,7.4,0.0
980733600,7.9,0.0
980737200,8.4,0.0
980740800,8.8,0.0
980744400,8.8,0.0
980748000,8.4,0.0
980751600,7.9,0.0
980755200,7.3,0.0
980758800,6.8,0.0
980762400,6.5,0.0
980766000,5.8,0.0
980769600,5.4,0.0
980773200,4.6,0.0
980776800,4.2,0.0
980780400,3.1,0.0
980784000,3.8,0.0
980787600,2.1,0.0
980791200,1.9,0.0
980794800,2.2,0.0
980798400,1.5,0.0
980802000,1.2,0.0
980805600,1.1,0.0
980809200,1.6,0.0
980812800,2.2,0.0
980816400,5.0,0.0
980820000,6.6,0.0
980823600,8.2,0.0
980827200,9.1,0.0
980830800,9.5,0.0
980834400,9.4,0.0
980838000,8.8,0.0
980841600,8.3,0.0
980845200,7.9,0.0
980848800,7.6,0.0
980852400,5.6,0.0
980856000,5.4,0.0
980859600,6.0,0.0
980863200,6.2,0.0
980866800,6.0,0.0
980870400,5.6,0.0
980874000,4.9,0.0
980877600,4.2,0.0
980881200,3.7,0.0
980884800,3.4,0.0
980888400,3.3,0.0
980892000,3.2,0.0
980895600,3.5,0.0
980899200,4.5,0.0
980902800,5.3,0.0
980906400,6.4,0.0
980910000,7.2,0.0
980913600,7.4,0.0
980917200,8.0,0.0
980920800,8.0,0.0
980924400,8.5,0.0
980928000,7.8,0.0
980931600,7.0,0.0
980935200,6.6,0.0
980938800,6.4,0.0
980942400,6.3,0.0
980946000,6.1,0.0
980949600,5.6,0.0
980953200,5.1,0.0
980956800,4.7,0.0
980960400,4.4,0.0
980964000,4.6,0.0
980967600,5.2,0.0
980971200,4.9,0.0
980974800,4.8,0.0
980978400,4.3,0.0
980982000,4.8,0.0
980985600,5.1,0.0
980989200,5.7,0.0
980992800,5.5,0.0
980996400,5.4,0.5
981000000,4.9,1.0
981003600,5.0,0.5
981007200,4.8,0.5
981010800,4.9,0.0
981014400,5.2,0.0
981018000,5.1,0.0
981021600,4.9,0.0
981025200,4.8,0.0
981028800,5.5,0.0
981032400,6.7,0.0
981036000,7.2,0.0
981039600,6.9,0.0
981043200,6.3,0.0
981046800,5.6,0.0
981050400,5.2,0.0
981054000,5.1,0.0
981057600,4.7,0.0
981061200,4.4,0.0
981064800,4.3,0.0
981068400,4.6,0.0
981072000,4.5,0.0
981075600,5.0,0.0
981079200,4.9,0.0
981082800,4.6,0.0
981086400,5.4,0.0
981090000,5.6,0.0
981093600,6.2,0.0
981097200,6.5,0.0
981100800,6.0,0.0
981104400,5.5,0.0
981108000,5.2,0.0
981111600,5.1,0.0
981115200,4.9,0.0
981118800,5.3,0.0
981122400,4.6,0.0
981126000,3.4,0.0
981129600,3.4,0.0
981133200,2.9,0.0
981136800,2.4,0.0
981140400,2.4,0.0
981144000,2.9,0.0
981147600,0.8,0.0
981151200,1.3,0.0
981154800,3.3,0.0
981158400,4.8,0.0
981162000,7.6,0.0
981165600,8.7,0.0
981169200,9.4,0.0
981172800,9.7,0.0
981176400,9.9,0.0
981180000,9.8,0.0
981183600,9.8,0.0
981187200,9.8,0.0
981190800,8.5,0.0
981194400,6.5,0.0
981198000,5.7,0.0
981201600,4.8,0.0
981205200,4.4,0.0
981208800,4.1,0.0
981212400,3.8,0.0
981216000,3.2,0.0
981219600,2.9,0.0
981223200,2.8,0.0
981226800,2.7,0.0
981230400,2.5,0.0
981234000,2.9,0.0
981237600,3.0,0.0
981241200,3.3,0.0
981244800,3.7,0.0
981248400,4.6,0.0
981252000,5.9,0.0
981255600,7.2,0.0
981259200,7.2,0.0
981262800,7.7,0.0
981266400,7.9,0.0
981270000,8.0,0.0
981273600,7.6,0.0
981277200,7.6,0.0
981280800,7.3,0.0
981284400,7.2,0.0
981288000,7.0,0.0
981291600,6.1,0.0
981295200,5.9,0.0
981298800,5.4,0.0
981302400,4.9,0.0
981306000,4.4,0.0
981309600,4.3,0.0
981313200,4.4,0.0
981316800,4.2,0.0
981320400,4.3,0.0
981324000,3.8,0.0
981327600,3.4,0.0
981331200,4.6,0.0
981334800,5.6,0.0
981338400,6.0,0.0
981342000,7.5,0.0
981345600,8.0,0.0
981349200,8.9,0.0
981352800,9.2,0.0
981356400,9.7,0.0
981360000,9.3,0.0
981363600,8.9,0.0
981367200,8.7,0.0
981370800,8.6,0.0
981374400,8.5,0.0
981378000,8.3,0.0
981381600,7.6,0.0
981385200,7.6,0.0
981388800,6.7,0.0
981392400,5.9,0.0
981396000,5.1,0.0
981399600,5.1,0.0
981403200,4.5,0.0
981406800,4.4,0.0
981410400,3.7,0.0
981414000,4.4,0.0
981417600,6.5,0.0
981421200,7.3,0.0
981424800,9.1,0.0
981428400,11.0,0.0
981432000,11.2,0.0
981435600,11.8,0.0
981439200,11.8,0.0
981442800,10.9,0.0
981446400,10.2,0.0
981450000,9.6,0.0
981453600,9.1,0.0
981457200,8.9,0.0
981460800,8.7,0.0
981464400,8.9,0.0
981468000,8.5,0.0
981471600,8.4,0.0
981475200,8.1,0.0
981478800,7.6,0.0
981482400,7.4,0.0
981486000,6.9,0.0
981489600,6.2,0.0
981493200,6.0,0.5
981496800,5.6,0.5
981500400,4.9,0.5
981504000,4.9,1.0
981507600,4.5,1.0
981511200,3.9,0.5
981514800,3.4,1.0
981518400,3.2,0.5
981522000,3.2,0.5
981525600,3.3,0.0
981529200,3.4,0.5
981532800,3.3,0.0
981536400,2.8,1.0
981540000,2.2,1.0
981543600,2.1,1.0
981547200,1.7,1.5
981550800,1.7,1.5
981554400,1.7,1.5
981558000,1.5,1.0
981561600,2.1,0.0
981565200,2.3,0.0
981568800,2.1,0.0
981572400,2.1,0.0
981576000,2.6,0.0
981579600,3.0,0.0
981583200,3.3,0.0
981586800,3.8,0.0
981590400,5.0,0.0
981594000,7.7,0.0
981597600,8.9,0.0
981601200,9.4,0.0
981604800,10.1,0.0
981608400,10.0,0.0
981612000,9.2,0.0
981615600,8.2,0.0
981619200,7.6,0.0
981622800,7.0,0.0
981626400,6.3,0.0
981630000,5.5,0.0
981633600,4.5,0.0
981637200,4.0,0.0
981640800,3.4,0.0
981644400,3.3,0.0
981648000,2.6,0.0
981651600,2.7,0.0
981655200,2.4,0.0
981658800,2.1,0.0
981662400,1.7,0.0
981666000,1.6,0.0
981669600,1.7,0.0
981673200,2.1,0.0
981676800,2.8,0.0
981680400,3.8,0.0
981684000,4.4,0.0
981687600,5.2,0.0
981691200,6.9,0.0
981694800,7.0,0.0
981698400,7.2,0.0
981702000,7.5,0.0
981705600,7.5,0.0
981709200,7.2,0.0
981712800,7.4,0.0
981716400,7.3,0.0
981720000,6.8,0.0
981723600,6.2,0.0
981727200,4.6,0.0
981730800,3.9,0.0
981734400,3.7,0.0
981738000,3.3,0.0
981741600,3.1,0.0
981745200,3.0,0.0
981748800,2.6,0.0
981752400,2.7,0.0
981756000,2.3,0.0
981759600,3.6,0.0
981763200,5.3,0.0
981766800,6.5,0.0
981770400,8.4,0.0
981774000,9.7,0.0
981777600,9.9,0.0
981781200,9.7,0.0
981784800,10.0,0.0
981788400,9.7,0.0
981792000,9.8,0.0
981795600,9.3,0.0
981799200,8.5,0.0
981802800,9.2,0.0
981806400,7.8,0.0
981810000,7.0,0.0
981813600,6.0,0.0
981817200,5.2,0.0
981820800,4.4,0.0
981824400,4.5,0.0
981828000,4.4,0.0
981831600,3.9,0.0
981835200,3.6,0.0
981838800,3.2,0.0
981842400,4.0,0.0
981846000,4.8,0.0
981849600,5.2,0.0
981853200,6.8,0.0
981856800,8.0,0.0
981860400,9.1,0.0
981864000,10.4,0.0
981867600,10.3,0.0
981871200,9.3,0.0
981874800,9.5,0.0
981878400,9.3,0.0
981882000,9.5,0.0
981885600,8.4,0.0
981889200,7.2,0.0
981892800,6.3,0.0
981896400,5.5,0.0
981900000,5.1,0.0
981903600,4.9,0.0
981907200,4.1,0.0
981910800,3.3,0.0
981914400,2.7,0.0
981918000,2.5,0.0
981921600,2.2,0.0
981925200,2.1,0.0
981928800,1.9,0.0
981932400,2.4,0.0
981936000,3.3,0.0
981939600,3.7,0.0
981943200,3.9,0.0
981946800,4.5,0.0
981950400,5.4,0.0
981954000,5.3,0.0
981957600,5.9,0.0
981961200,5.9,0.0
981964800,5.9,0.0
981968400,5.7,0.0
981972000,5.6,0.0
981975600,4.6,0.0
981979200,5.1,0.0
981982800,4.4,0.0
981986400,3.7,0.0
981990000,3.3,0.0
981993600,2.8,0.0
981997200,2.1,0.0
982000800,1.9,0.0
982004400,2.0,0.0
982008000,2.2,0.0
982011600,1.8,0.0
982015200,2.1,0.0
982018800,2.4,0.0
982022400,3.1,0.0
982026000,3.1,0.0
982029600,4.0,0.0
982033200,4.8,0.0
982036800,5.9,0.0
982040400,6.6,0.0
982044000,6.6,0.0
982047600,6.4,0.0
982051200,6.2,0.0
982054800,5.4,0.0
982058400,4.9,0.0
982062000,4.6,0.0
982065600,4.8,0.0
982069200,4.7,0.0
982072800,4.1,0.0
982076400,3.5,0.0
982080000,3.2,0.0
982083600,2.9,0.0
982087200,2.7,0.0
982090800,2.6,0.0
982094400,2.6,0.0
982098000,2.6,0.0
982101600,2.8,0.0
982105200,2.3,0.0
982108800,2.1,0.0
982112400,2.2,0.0
982116000,1.5,0.0
982119600,2.2,0.0
982123200,2.7,0.0
982126800,3.5,0.0
982130400,4.8,0.0
982134000,4.8,0.0
982137600,4.7,0.0
982141200,3.9,0.0
982144800,3.6,0.0
982148400,3.1,0.0
982152000,3.2,0.0
982155600,2.9,0.0
982159200,1.5,0.0
982162800,1.2,0.0
982166400,1.5,0.0
982170000,1.4,0.0
982173600,1.1,0.0
982177200,1.1,0.0
982180800,0.8,0.0
982184400,0.4,0.0
982188000,0.4,0.0
982191600,1.5,0.0
982195200,2.4,0.0
982198800,4.0,0.0
982202400,4.8,0.0
982206000,4.9,0.0
982209600,6.1,0.0
982213200,6.0,0.0
982216800,6.1,0.0
982220400,6.6,0.0
982224000,6.1,0.0
982227600,5.9,0.0
982231200,5.5,0.0
982234800,5.2,0.0
982238400,4.9,0.0
982242000,5.3,0.0
982245600,5.1,0.0
982249200,5.0,0.0
982252800,4.5,0.0
982256400,4.1,0.0
982260000,4.6,0.0
982263600,5.2,0.0
982267200,5.4,0.0
982270800,5.0,0.0
982274400,4.6,0.0
982278000,5.0,0.0
982281600,6.8,0.0
982285200,5.7,0.0
982288800,7.7,0.0
982292400,10.1,0.0
982296000,10.2,0.0
982299600,8.8,0.0
982303200,9.0,0.0
982306800,8.4,0.0
982310400,7.4,0.0
982314000,6.5,0.0
982317600,5.4,0.0
982321200,4.4,0.0
982324800,3.6,0.0
982328400,3.3,0.0
982332000,2.4,0.0
982335600,2.1,0.0
982339200,1.9,0.0
982342800,1.7,0.0
982346400,1.3,0.0
982350000,1.4,0.0
982353600,1.5,0.0
982357200,1.5,0.0
982360800,2.0,0.0
982364400,3.0,0.0
982368000,3.9,0.0
982371600,4.7,0.0
982375200,6.2,0.0
982378800,6.7,0.0
982382400,7.9,0.0
982386000,8.2,0.0
982389600,7.8,0.0
982393200,7.4,0.0
982396800,7.4,0.0
982400400,7.1,0.0
982404000,6.8,0.0
982407600,6.7,0.0
982411200,6.7,0.0
982414800,6.1,0.0
982418400,5.3,0.0
982422000,5.2,0.0
982425600,4.3,0.0
982429200,4.1,0.0
982432800,3.4,0.0
982436400,3.3,0.0
982440000,3.6,0.0
982443600,3.9,0.0
982447200,3.8,0.0
982450800,4.6,0.0
982454400,5.0,0.0
982458000,6.5,0.0
982461600,8.2,0.0
982465200,9.4,0.0
982468800,10.0,0.0
982472400,10.1,0.0
982476000,10.5,0.0
982479600,10.4,0.0
982483200,10.3,0.0
982486800,8.9,0.0
982490400,10.2,0.0
982494000,8.4,0.0
982497600,6.9,0.0
982501200,6.2,0.0
982504800,6.8,0.0
982508400,5.1,0.0
982512000,4.6,0.0
982515600,3.7,0.0
982519200,4.3,0.0
982522800,3.5,0.0
982526400,3.9,0.0
982530000,5.2,0.0
982533600,6.3,0.0
982537200,7.4,0.0
982540800,9.4,0.0
982544400,11.9,0.0
982548000,12.9,0.0
982551600,13.5,0.0
982555200,14.2,0.0
982558800,14.4,0.0
982562400,14.4,0.0
982566000,13.9,0.0
982569600,11.7,0.0
982573200,10.8,0.0
982576800,9.9,0.0
982580400,9.9,0.0
982584000,9.3,0.0
982587600,8.6,0.0
982591200,7.6,0.0
982594800,6.6,0.0
982598400,6.1,0.0
982602000,6.0,0.0
982605600,5.8,0.0
